"","caseId","AFortas","AJGoldberg","AMKennedy","AScalia","BRWhite","CEWhittaker","CThomas","DHSouter","EKagan","EWarren","FFrankfurter","FMurphy","FMVinson","HABlackmun","HHBurton","HLBlack","JGRoberts","JHarlan2","JPStevens","LFPowell","NMGorsuch","PStewart","RBGinsburg","RHJackson","SAAlito","SDOConnor","SFReed","SGBreyer","SMinton","SSotomayor","TCClark","TMarshall","WBRutledge","WEBurger","WHRehnquist","WJBrennan","WODouglas"
"6815","1993-014",NA,NA,1,3,NA,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6816","1993-015",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6817","1993-016",NA,NA,3,1,NA,NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6818","1993-017",NA,NA,4,3,NA,NA,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
"6819","1993-018",NA,NA,3,4,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6820","1993-019",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6821","1993-020",NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6822","1993-021",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6823","1993-022",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6824","1993-023",NA,NA,2,1,NA,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6825","1993-024",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6826","1993-025",NA,NA,1,1,NA,NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6827","1993-026",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6828","1993-027",NA,NA,1,1,NA,NA,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6829","1993-028",NA,NA,4,1,NA,NA,1,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6830","1993-029",NA,NA,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6831","1993-030",NA,NA,3,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6832","1993-031",NA,NA,4,4,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6833","1993-032",NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6834","1993-033",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6835","1993-034",NA,NA,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6836","1993-035",NA,NA,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6837","1993-036",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6838","1993-037",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6839","1993-038",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6840","1993-039",NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6841","1993-040",NA,NA,4,4,NA,NA,4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6842","1993-041",NA,NA,4,4,NA,NA,4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6843","1993-042",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6844","1993-043",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6845","1993-044",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6846","1993-045",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6847","1993-046",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6848","1993-047",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6849","1993-048",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6850","1993-049",NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6851","1993-050",NA,NA,1,1,NA,NA,1,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6852","1993-051",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6853","1993-052",NA,NA,4,4,NA,NA,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6854","1993-053",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6855","1993-054",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6856","1993-055",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6857","1993-056",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6858","1993-057",NA,NA,8,8,NA,NA,8,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"6859","1993-058",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6860","1993-059",NA,NA,4,4,NA,NA,4,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6861","1993-060",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6862","1993-061",NA,NA,1,1,NA,NA,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6863","1993-062",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6864","1993-063",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6865","1993-064",NA,NA,1,1,NA,NA,4,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6866","1993-065",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6867","1993-066",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6868","1993-067",NA,NA,1,4,NA,NA,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6869","1993-068",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6870","1993-069",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6871","1993-070",NA,NA,1,1,NA,NA,1,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6872","1993-071",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6873","1993-072",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6874","1993-073",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6875","1993-074",NA,NA,4,2,NA,NA,2,3,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"6876","1993-075",NA,NA,1,4,NA,NA,4,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6877","1993-076",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6878","1993-077",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6879","1993-078",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6880","1993-079",NA,NA,1,4,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6881","1993-080",NA,NA,2,4,NA,NA,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6882","1993-081",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6883","1993-082",NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6884","1993-083",NA,NA,1,3,NA,NA,1,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6885","1993-084",NA,NA,1,1,NA,NA,3,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6886","1993-085",NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6887","1993-086",NA,NA,1,1,NA,NA,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6888","1993-087",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6889","1993-088",NA,NA,4,3,NA,NA,4,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"6890","1993-089",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6891","1993-090",NA,NA,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6892","1993-091",NA,NA,2,2,NA,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6893","1993-092",NA,NA,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"6894","1993-093",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"6895","1993-094",NA,NA,5,4,NA,NA,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6896","1993-095",NA,NA,1,3,NA,NA,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6897","1993-096",NA,NA,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6898","1994-001",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6899","1994-002",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6900","1994-003",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6901","1994-004",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6902","1994-005",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"6903","1994-006",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6904","1994-007",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6905","1994-008",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6906","1994-009",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6907","1994-010",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6908","1994-011",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6909","1994-012",NA,NA,1,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA
"6910","1994-013",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6911","1994-014",NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"6912","1994-015",NA,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6913","1994-016",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6914","1994-017",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6915","1994-018",NA,NA,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"6916","1994-019",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6917","1994-020",NA,NA,1,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA
"6918","1994-021",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6919","1994-022",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6920","1994-023",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"6921","1994-024",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA
"6922","1994-025",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6923","1994-026",NA,NA,1,4,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"6924","1994-027",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6925","1994-028",NA,NA,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"6926","1994-029",NA,NA,1,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"6927","1994-030",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6928","1994-031",NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6929","1994-032",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6930","1994-033",NA,NA,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6931","1994-034",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6932","1994-035",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6933","1994-036",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6934","1994-037",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6935","1994-038",NA,NA,1,4,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"6936","1994-039",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"6937","1994-040",NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA
